# v_kappa_fit_slope=-0.299453
# v_kappa_fit_intercept=0.695804
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.770548
# v_radius_fit_slope=0.299453
# v_radius_fit_intercept=0.695804
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.770548
# omega_kappa_fit_slope=0.700547
# omega_kappa_fit_intercept=0.695804
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.770548
# omega_radius_fit_slope=-0.700547
# omega_radius_fit_intercept=0.695804
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.770548
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
3.6,-0.31863882284382383,0.11154794638694672,1.2888153529559616,3.1047177108076305,0.3220904742864844,4.001407852282622,0.2537234654074087,1.1329227968588003,-1.1329227968591224,1.386646262266324,-0.2976024671516723,0.432950723856675,0.9978648955134953,-0.06531194608830214,0.06531194608830214,0.9978648955134953
3.61,-0.3057361328671338,0.1109524289044292,1.2906068364490109,2.8817728367178397,0.34700861471738725,3.7192357241606007,0.2551125236146776,1.0584056730682065,-1.0584056730685536,1.3135181966830178,-0.2969369008599233,0.4578494629132759,0.9996784497451441,-0.025357387782369272,0.025357387782369272,0.9996784497451441
3.62,-0.29281174125874215,0.11082368065268097,1.285124926807503,2.7538738574469983,0.363124838596164,3.539071939488194,0.2508559329271424,1.0130085958613038,-1.013008595861667,1.2638645287885946,-0.2962520404130516,0.47393222192813833,0.9999551192346675,0.009474149902854213,-0.009474149902854213,0.9999551192346675
3.63,-0.28001182051282136,0.1111131048951052,1.274687379639957,2.785581265557032,0.3589915011148207,3.5507452841665774,0.24270095610655937,1.0244565645486001,-1.0244565645489592,1.2671575206553085,-0.2949872324597035,0.4697921186520597,0.999129541070328,0.04171522696325394,-0.04171522696325394,0.999129541070328
3.64,-0.2674496573426582,0.111854321678322,1.2505492617363447,2.9532025604871484,0.3386154452726417,3.693125281774613,0.2235828641912511,1.082890195223745,-1.082890195224084,1.306473059415139,-0.291645777908953,0.44960418108124034,0.9974437495933829,0.07145604521027413,-0.07145604521027413,0.9974437495933829
3.65,-0.25523301864801945,0.11296396037296069,1.2056210665168505,3.5386790994348503,0.28259132063131237,4.266306069921032,0.18699484206338995,1.2637535217603488,-1.2637535217606313,1.4507483638238559,-0.28596378091824187,0.3938793831364577,0.9940695352426591,0.10874630615539915,-0.10874630615539915,0.9940695352426591
3.66,-0.24355228671328746,0.11451241025641057,1.1512790446186039,4.4581378102640485,0.22430890263137632,5.13256063897836,0.14087353703665648,1.4947311475105651,-1.4947311475107894,1.6356046845473173,-0.27784099780073984,0.33618507003115616,0.9882472660442394,0.15286379936429165,-0.15286379936429165,0.9882472660442394
3.67,-0.2325415687645695,0.11656642657342688,1.084972196594155,5.801930264054329,0.17235643216797955,6.294933023076712,0.08155436140524701,1.7581906663326554,-1.7581906663328277,1.8397450277379948,-0.2689888504936874,0.28502513179282885,0.9773856600566205,0.2114645869068494,-0.2114645869068494,0.9773856600566205
3.68,-0.22234561072261141,0.11916926340326373,1.014608340090622,7.590389600155735,0.13174554307190647,7.701272592855022,0.01450266619415861,2.026882920808968,-2.0268829208090997,2.0413855870032425,-0.25984353046893316,0.24546571677382084,0.9586392862013484,0.28462382007022735,-0.28462382007022735,0.9586392862013484
3.69,-0.2131066969696976,0.12233370629370664,0.9436303273977136,9.885473189400987,0.10115853645448955,9.3282323021964,-0.05802079186578408,2.2910663249155183,-2.2910663249156196,2.2330455330499084,-0.25043994028909683,0.216351143191585,0.9294068517912816,0.36905677590774383,-0.36905677590774383,0.9294068517912816
3.7,-0.20480582517482582,0.12612240792540827,0.8765724203796195,12.698036487185105,0.07875233316655879,11.130748577642606,-0.13173595352793832,2.541447374203344,-2.541447374203423,2.409711420675679,-0.24151083139734494,0.1957978878115495,0.8847417858576667,0.466081508276596,-0.466081508276596,0.8847417858576667
3.71,-0.19758272027972087,0.13049428205128238,0.813742290683964,16.156493555247053,0.06189461819672957,13.147222075071982,-0.20611155931810407,2.782322046581354,-2.782322046581416,2.5762104872636717,-0.2329679211502894,0.18127647697287572,0.8204622049735447,0.5717007698175235,-0.5717007698175235,0.8204622049735447
3.72,-0.19146163636363697,0.13540394638694675,0.7568434946836476,20.625632301365286,0.048483362128673164,15.610375631033985,-0.2785987910623386,3.02653458878672,-3.0265345887867685,2.7479357977250065,-0.22459729397912906,0.17079694848733834,0.73000304736581,0.6834438900426507,-0.6834438900426507,0.73000304736581
