# v_kappa_fit_slope=-0.211622
# v_kappa_fit_intercept=0.276375
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.532190
# v_radius_fit_slope=0.211622
# v_radius_fit_intercept=0.276375
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.532190
# omega_kappa_fit_slope=0.788378
# omega_kappa_fit_intercept=0.276375
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.532190
# omega_radius_fit_slope=-0.788378
# omega_radius_fit_intercept=0.276375
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.532190
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
4.21,-0.4842414801864817,0.17462228205128258,0.7306062251655413,21.776472465437177,0.04592111975835929,15.910026345405393,-0.313880644036476,3.080830142286397,-3.0808301422864433,2.766949498250675,-0.4420237256679107,0.19268911473608463,0.3934318844992612,-0.919353768828605,0.919353768828605,0.3934318844992612
4.22,-0.48073462004662154,0.1680393449883455,0.764064411946931,19.38515301093913,0.051585870869094705,14.81150553581232,-0.2691031845383448,2.9645074643565916,-2.964507464356643,2.695404279818843,-0.4373327179211364,0.19592082567357935,0.5404867692560141,-0.841352513670219,0.841352513670219,0.5404867692560141
4.23,-0.4760322797202811,0.16180090442890493,0.8032134604286886,16.75209871105543,0.05969401310535481,13.455511175154916,-0.2191347716832411,2.8185235466045784,-2.818523546604638,2.599388774921791,-0.4312839669975167,0.2013099376880803,0.6618592251373552,-0.7496281518863736,0.7496281518863736,0.6618592251373552
4.24,-0.470209729603731,0.15603989277389324,0.8424897840629244,14.312724927358728,0.0698678976278258,12.058324533405665,-0.17139374257047368,2.661148996639617,-2.6611489966396866,2.489755254069489,-0.4245067999762989,0.20888651369128675,0.7563791485323201,-0.6541334601329628,0.6541334601329628,0.7563791485323201
4.25,-0.4634005011655025,0.15083622377622422,0.8770627135525776,12.39414322049875,0.08068326968709004,10.870440885131897,-0.1311767799846552,2.5172240401048063,-2.517224040104887,2.3860472601204252,-0.41817100637919785,0.21765001583113677,0.8280997078344351,-0.5605808361730922,0.5605808361730922,0.8280997078344351
4.26,-0.4557630023310037,0.14624882983683027,0.9036478163746862,11.10954497450574,0.09001268749482691,10.03911605712979,-0.10131557815370931,2.4078046464226803,-2.4078046464227705,2.306489068269201,-0.41342005703420925,0.22568030277806145,0.8824475210330394,-0.47041085512841174,0.47041085512841174,0.8824475210330394
4.27,-0.44749706293706426,0.14236322610722651,0.9253046388105376,10.258227363840398,0.0974827291823185,9.491985365735607,-0.0776322564353447,2.3280800532603823,-2.3280800532604795,2.250447796825237,-0.4104150038609366,0.2325175570264103,0.9248236244050607,-0.38039619312275885,0.38039619312275885,0.9248236244050607
4.28,-0.43871646620046745,0.1392218275058279,0.9433876441493082,9.642906010413492,0.10370317816226603,9.096998383917802,-0.058278005367088874,2.266222516556914,-2.266222516557018,2.2079445111900027,-0.4090968317311673,0.23860505755414313,0.9583431463683472,-0.2856193512506054,0.2856193512506054,0.9583431463683472
4.29,-0.4294890745920759,0.13693891608391645,0.9528030087271706,9.012391478610263,0.11095834023336189,8.587033716647442,-0.04834710317192393,2.198600461330279,-2.1986004613303898,2.150253358158526,-0.40723965150422475,0.24564363741456777,0.9796895042061978,-0.20052051104117588,0.20052051104117588,0.9796895042061978
4.3,-0.42002409090909215,0.13543359673659713,0.9646461996206832,8.512853479731826,0.1174694246037211,8.211891757151337,-0.035993877386711295,2.1415771953984435,-2.141577195398561,2.1055833180118935,-0.4064384028620085,0.25211476401302246,0.993289680869395,-0.11565297176629578,0.11565297176629578,0.993289680869395
4.31,-0.41036459906760026,0.13472351515151554,0.973813189382552,8.048186284513505,0.12425159714855227,7.837429954467231,-0.026535791083574796,2.085446759773587,-2.0854467597737107,2.058910968690168,-0.4065689225453039,0.25891712301309033,0.9995332914168573,-0.03054831172722835,0.03054831172722835,0.9995332914168573
4.32,-0.4006110955710968,0.13482489044289084,0.9797481331551307,7.471533914312499,0.13384132515068456,7.320221404353074,-0.020459747334034814,2.011100321346139,-2.011100321346273,1.9906405740122624,-0.40731833863949096,0.26849804858797044,0.9987435345152819,0.050113394057097624,-0.050113394057097624,0.9987435345152819
4.33,-0.3908212750582762,0.1356711445221449,0.9864697405559316,6.806938937392004,0.1469089129779958,6.714839287549253,-0.013622627526724955,1.9179425238646859,-1.9179425238648329,1.904319896338124,-0.40898114064010194,0.28145333820294993,0.9923304905453277,0.12361309612686354,-0.12361309612686354,0.9923304905453277
4.34,-0.38103954778554894,0.13722595804195842,0.9930846764861482,6.01514087713791,0.1662471453994687,5.9735442319911485,-0.006939345172586341,1.794279770122934,-1.7942797701231004,1.7873404249505223,-0.4124428809498678,0.30048018928757003,0.981997199732206,0.18889547299526785,-0.18889547299526785,0.981997199732206
